        Frequency / THz                Eps''/real
               1.3077778                    0.0021177726
                 1.30997                    0.0021051702
               1.3121622                    0.0020926711
               1.3143543                    0.0020802743
               1.3165466                    0.0020679785
               1.3187387                    0.0020557826
                1.320931                    0.0020436859
               1.3231231                    0.0020316869
               1.3253154                    0.0020197851
               1.3275075                    0.0020079792
               1.3296998                    0.0019962681
               1.3318919                     0.001984651
                1.334084                     0.001973127
               1.3362763                    0.0019616948
               1.3384684                    0.0019503538
               1.3406607                    0.0019391031
               1.3428528                    0.0019279415
               1.3450451                    0.0019168683
               1.3472372                    0.0019058825
               1.3473337                    0.0019054012
               1.3494295                    0.0018949832
               1.3516216                    0.0018841698
               1.3538138                    0.0018734409
                1.356006                    0.0018627963
               1.3581982                    0.0018522346
               1.3603904                    0.0018417552
               1.3625826                    0.0018313573
               1.3647748                    0.0018210401
                1.366967                    0.0018108026
               1.3691591                    0.0018006443
               1.3713514                    0.0017905643
               1.3735435                    0.0017805618
               1.3757358                     0.001770636
               1.3779279                    0.0017607862
               1.3801202                    0.0017510116
               1.3823123                    0.0017413115
               1.3845046                    0.0017316852
               1.3866967                    0.0017221321
               1.3888888                    0.0017126512
               1.3910811                     0.001703242
               1.3932732                    0.0016939037
               1.3954655                    0.0016846358
               1.3976576                    0.0016754373
               1.3998499                    0.0016663079
                1.402042                    0.0016572466
               1.4042343                    0.0016482531
               1.4064264                    0.0016393265
               1.4086186                    0.0016304661
               1.4108108                    0.0016216715
                1.413003                     0.001612942
               1.4151952                    0.0016042768
               1.4173874                    0.0015956756
               1.4195796                    0.0015871376
               1.4217718                    0.0015786622
               1.4227743                    0.0015748071
               1.4239639                    0.0015702489
               1.4261562                     0.001561897
               1.4283483                    0.0015536061
               1.4305406                    0.0015453756
               1.4327327                    0.0015372047
                1.434925                    0.0015290931
               1.4371171                    0.0015210401
               1.4393094                    0.0015130453
               1.4415015                    0.0015051081
               1.4436936                    0.0014972279
               1.4458859                    0.0014894044
                1.448078                    0.0014816367
               1.4502703                    0.0014739246
               1.4524624                    0.0014662674
               1.4546547                    0.0014586648
               1.4568468                    0.0014511162
               1.4590391                     0.001443621
               1.4612312                    0.0014361789
               1.4634234                    0.0014287893
               1.4656156                    0.0014214518
               1.4678078                    0.0014141658
                    1.47                    0.0014069311
               1.4721922                     0.001399747
               1.4743844                    0.0013926132
               1.4765766                    0.0013855291
               1.4787688                    0.0013784942
                1.480961                    0.0013715083
               1.4831531                    0.0013645709
               1.4853454                    0.0013576815
               1.4875375                    0.0013508396
               1.4897298                     0.001344045
               1.4919219                    0.0013372971
               1.4941142                    0.0013305956
               1.4963063                      0.00132394
               1.4984984                    0.0013173301
               1.5006907                    0.0013107652
               1.5024389                    0.0013055617
               1.5028828                     0.001304245
               1.5050751                    0.0012977693
               1.5072672                    0.0012913374
               1.5094595                    0.0012849492
               1.5116516                    0.0012786043
               1.5138439                    0.0012723021
                1.516036                    0.0012660425
               1.5182282                    0.0012598248
               1.5204204                     0.001253649
               1.5226126                    0.0012475146
               1.5248048                    0.0012414212
                1.526997                    0.0012353685
               1.5291892                    0.0012293562
               1.5313814                    0.0012233837
               1.5335736                    0.0012174511
               1.5357658                    0.0012115577
               1.5379579                    0.0012057032
               1.5401502                    0.0011998874
               1.5423423                      0.00119411
               1.5445346                    0.0011883705
               1.5467267                    0.0011826688
                1.548919                    0.0011770044
               1.5511111                    0.0011713771
               1.5533034                    0.0011657865
               1.5554955                    0.0011602325
               1.5576876                    0.0011547144
               1.5598799                    0.0011492323
                1.562072                    0.0011437857
               1.5642643                    0.0011383743
               1.5664564                    0.0011329979
               1.5686487                    0.0011276562
               1.5708408                    0.0011223489
                1.573033                    0.0011170757
               1.5752252                    0.0011118363
               1.5774174                    0.0011066304
               1.5796096                    0.0011014577
               1.5818018                    0.0010963182
                1.583994                    0.0010912113
               1.5861862                    0.0010861369
               1.5865643                     0.001085265
               1.5883784                    0.0010810947
               1.5905706                    0.0010760844
               1.5927627                    0.0010711059
                1.594955                    0.0010661588
               1.5971471                    0.0010612428
               1.5993394                    0.0010563578
               1.6015315                    0.0010515034
               1.6037238                    0.0010466794
               1.6059159                    0.0010418857
               1.6081082                    0.0010371219
               1.6103003                    0.0010323878
               1.6124924                    0.0010276831
               1.6146847                    0.0010230078
               1.6168768                    0.0010183614
               1.6190691                    0.0010137438
               1.6212612                    0.0010091548
               1.6234535                     0.001004594
               1.6256456                    0.0010000614
               1.6278379                   0.00099555671
                 1.63003                   0.00099107961
               1.6322222                   0.00098662998
               1.6344144                    0.0009822076
