        Time / ps                E-Field (X; 0 0 250) [1]/real
               3.5692873                               0
               3.5736561                               0
               3.5780248                               0
               3.5823936                               0
               3.5867624                               0
               3.5911312                               0
               3.5954999                               0
               3.5998687                               0
               3.6042375                               0
               3.6086063                               0
                3.612975                               0
               3.6173438                               0
               3.6217126                               0
               3.6260813                               0
               3.6304501                               0
               3.6348189                               0
               3.6391877                               0
               3.6435564                               0
               3.6479252                               0
                3.652294                               0
               3.6566628                               0
               3.6610315                               0
               3.6654003                               0
               3.6697691                               0
               3.6741378                               0
               3.6785066                               0
               3.6828754                               0
               3.6872442                               0
               3.6916129                               0
               3.6959817                               0
               3.7003505                               0
               3.7047193                               0
                3.709088                               0
               3.7134568                               0
               3.7178256                               0
               3.7221943                               0
               3.7265631                               0
               3.7309319                               0
               3.7353007                               0
               3.7396694                               0
               3.7440382                               0
                3.748407                               0
               3.7527758                               0
               3.7571445                               0
               3.7615133                               0
               3.7658821                               0
               3.7702508                               0
               3.7746196                               0
               3.7789884                               0
               3.7833572                               0
               3.7877259                               0
               3.7920947                               0
               3.7964635                               0
               3.8008323                               0
                3.805201                               0
               3.8095698                               0
               3.8139386                               0
               3.8183073                               0
               3.8226761                               0
               3.8270449                               0
               3.8314137                               0
               3.8357824                               0
               3.8401512                               0
                 3.84452                               0
               3.8488888                               0
               3.8532575                               0
               3.8576263                               0
               3.8619951                               0
               3.8663638                               0
               3.8707326                               0
               3.8751014                               0
               3.8794702                               0
               3.8838389                               0
               3.8882077                               0
               3.8925765                               0
               3.8969453                               0
                3.901314                               0
               3.9056828                               0
               3.9100516                               0
               3.9144203                               0
               3.9187891                               0
               3.9231579                               0
               3.9275267                               0
               3.9318954                               0
               3.9362642                               0
                3.940633                               0
               3.9450017                               0
               3.9493705                               0
               3.9537393                               0
               3.9581081                               0
               3.9624768                               0
               3.9668456                               0
               3.9712144                               0
               3.9755832                               0
               3.9799519                               0
               3.9843207                               0
               3.9886895                               0
               3.9930582                               0
                3.997427                               0
               4.0017958                               0
               4.0061646                               0
               4.0105333                               0
               4.0149021                               0
               4.0192709                               0
               4.0236397                               0
               4.0280084                               0
               4.0323772                               0
                4.036746                               0
               4.0411147                               0
               4.0454835                               0
               4.0498523                               0
               4.0542211                               0
               4.0585898                               0
               4.0629586                               0
               4.0673274                               0
               4.0716962                               0
               4.0760649                               0
               4.0804337                               0
               4.0848025                               0
               4.0891712                               0
                 4.09354                               0
               4.0979088                               0
               4.1022776                               0
               4.1066463                               0
               4.1110151                               0
               4.1153839                               0
               4.1197527                               0
               4.1241214                               0
               4.1284902                               0
                4.132859                               0
               4.1372277                               0
               4.1415965                               0
               4.1459653                               0
               4.1503341                               0
               4.1547028                               0
               4.1590716                               0
               4.1634404                               0
               4.1678092                               0
               4.1721779                               0
               4.1765467                               0
               4.1809155                               0
               4.1852842                               0
                4.189653                               0
               4.1940218                               0
               4.1983906                               0
               4.2027593                               0
               4.2071281                               0
               4.2114969                               0
               4.2158657                               0
               4.2202344                               0
               4.2246032                               0
                4.228972                               0
               4.2333407                               0
               4.2377095                               0
               4.2420783                               0
               4.2464471                               0
               4.2508158                               0
               4.2551846                               0
               4.2595534                               0
               4.2639222                               0
               4.2682909                               0
               4.2726597                               0
               4.2770285                               0
               4.2813972                               0
                4.285766                               0
               4.2901348                               0
               4.2945036                               0
               4.2988723                               0
               4.3032411                               0
               4.3076099                               0
               4.3119787                               0
               4.3163474                               0
               4.3207162                               0
                4.325085                               0
               4.3294537                               0
               4.3338225                               0
               4.3381913                               0
               4.3425601                               0
               4.3469288                               0
               4.3512976                               0
               4.3556664                               0
               4.3600352                               0
               4.3644039                               0
               4.3687727                               0
               4.3731415                               0
               4.3775102                               0
                4.381879                               0
               4.3862478                               0
               4.3906166                               0
               4.3949853                               0
               4.3993541                               0
               4.4037229                               0
               4.4080917                               0
               4.4124604                               0
               4.4168292                               0
                4.421198                               0
               4.4255667                               0
               4.4299355                               0
               4.4343043                               0
               4.4386731                               0
               4.4430418                               0
               4.4474106                               0
               4.4517794                               0
               4.4561482                               0
               4.4605169                               0
               4.4648857                               0
               4.4692545                               0
               4.4736232                               0
                4.477992                               0
               4.4823608                               0
               4.4867296                               0
               4.4910983                               0
               4.4954671                               0
               4.4998359                               0
               4.5042047                               0
               4.5085734                               0
               4.5129422                               0
                4.517311                               0
               4.5216797                               0
               4.5260485                               0
               4.5304173                               0
               4.5347861                               0
               4.5391548                               0
               4.5435236                               0
               4.5478924                               0
               4.5522612                               0
               4.5566299                               0
               4.5609987                               0
               4.5653675                               0
               4.5697362                               0
                4.574105                               0
               4.5784738                               0
               4.5828426                               0
               4.5872113                               0
               4.5915801                               0
               4.5959489                               0
               4.6003177                               0
               4.6046864                               0
               4.6090552                               0
                4.613424                               0
               4.6177927                               0
               4.6221615                               0
               4.6265303                               0
               4.6308991                               0
               4.6352678                               0
               4.6396366                               0
               4.6440054                               0
               4.6483742                               0
               4.6527429                               0
               4.6571117                               0
               4.6614805                               0
               4.6658492                               0
                4.670218                               0
               4.6745868                               0
               4.6789556                               0
               4.6833243                               0
               4.6876931                               0
               4.6920619                               0
               4.6964307                               0
               4.7007994                               0
               4.7051682                               0
                4.709537                               0
               4.7139057                               0
               4.7182745                               0
               4.7226433                               0
               4.7270121                               0
               4.7313808                   6.9069181e-31
               4.7357496                   2.6956168e-30
               4.7401184                   7.2392013e-30
               4.7444872                   1.6316921e-29
               4.7488559                   2.9828617e-29
               4.7532247                   5.3810889e-29
               4.7575935                   9.4042688e-29
               4.7619622                   1.5183583e-28
                4.766331                   2.3925574e-28
               4.7706998                   3.7581399e-28
               4.7750686                   5.8726178e-28
               4.7794373                   9.0648357e-28
               4.7838061                    1.392516e-27
