        Frequency / THz                Eps''/real
               1.9807808                      0.45373783
                1.982973                      0.45323622
               1.9851651                      0.45273572
               1.9873574                      0.45223632
               1.9895495                      0.45173803
               1.9917418                      0.45124081
               1.9939339                      0.45074472
               1.9961262                       0.4502497
               1.9983183                      0.44975576
               2.0005105                      0.44926292
               2.0027027                      0.44877115
                2.004895                      0.44828045
                2.007087                      0.44779083
               2.0092793                      0.44730228
               2.0114715                      0.44681478
               2.0136638                      0.44632834
               2.0158558                      0.44584298
                2.018048                      0.44535866
               2.0202403                      0.44487539
               2.0224323                      0.44439319
               2.0246246                        0.443912
               2.0268168                      0.44343188
               2.0290091                      0.44295278
               2.0312011                      0.44247472
               2.0333934                      0.44199768
               2.0355856                      0.44152167
               2.0377777                      0.44104671
               2.0399699                      0.44057274
               2.0421622                      0.44009981
               2.0443544                      0.43962789
               2.0465465                      0.43915698
               2.0487387                      0.43868706
                2.050931                      0.43821815
               2.0531232                      0.43775025
               2.0553153                      0.43728337
               2.0575075                      0.43681744
               2.0596998                      0.43635252
               2.0618918                      0.43588862
               2.0640841                      0.43542567
               2.0662763                       0.4349637
               2.0684686                      0.43450272
               2.0706606                      0.43404272
               2.0728528                      0.43358368
               2.0750451                      0.43312562
               2.0772371                      0.43266854
               2.0794294                      0.43221238
               2.0816216                      0.43175724
                2.083348                      0.43139943
               2.0838139                      0.43130302
               2.0860059                      0.43084976
               2.0881982                      0.43039745
               2.0903904                      0.42994609
               2.0925825                      0.42949569
               2.0947747                      0.42904621
                2.096967                      0.42859769
               2.0991592                      0.42815009
               2.1013513                      0.42770344
               2.1035435                      0.42725769
               2.1057358                      0.42681289
                2.107928                      0.42636904
               2.1101201                      0.42592606
               2.1123123                      0.42548403
               2.1145046                      0.42504293
               2.1166966                      0.42460272
               2.1188889                      0.42416343
               2.1210811                      0.42372504
               2.1232734                      0.42328757
               2.1254654                        0.422851
               2.1276577                      0.42241532
               2.1298499                      0.42198053
               2.1320419                      0.42154664
               2.1342342                      0.42111364
               2.1364264                      0.42068154
               2.1386187                      0.42025033
               2.1408107                      0.41981998
                2.143003                      0.41939053
               2.1451952                      0.41896197
               2.1473875                      0.41853425
               2.1495795                      0.41810742
               2.1517718                      0.41768146
                2.153964                      0.41725636
               2.1561561                      0.41683215
               2.1583483                      0.41640878
               2.1605406                      0.41598627
               2.1627328                       0.4155646
               2.1649249                      0.41514382
               2.1671171                      0.41472387
               2.1693094                      0.41430476
               2.1715014                      0.41388652
               2.1736937                      0.41346911
               2.1758859                      0.41305253
               2.1780782                      0.41263682
               2.1802702                      0.41222191
               2.1824625                      0.41180786
               2.1846547                      0.41139463
               2.1868467                      0.41098222
                2.189039                      0.41057065
               2.1912313                      0.41015989
               2.1934235                      0.40974995
               2.1956155                      0.40934086
               2.1978078                      0.40893257
                     2.2                      0.40852508
                     2.2                      0.40852508

