        Time / ps                E-Field (X; 0 0 250) [1]/real
               8.2220302                      -69745.422
                8.226399                      -62818.781
               8.2307678                      -56227.245
               8.2351365                      -49964.547
               8.2395053                      -44023.953
               8.2438741                      -38398.363
               8.2482429                      -33080.384
               8.2526116                      -28062.431
               8.2569804                      -23336.744
               8.2613492                       -18895.41
                8.265718                      -14730.351
               8.2700867                      -10833.299
               8.2744555                      -7195.7782
               8.2788243                      -3809.1096
                8.283193                      -664.43975
               8.2875618                       2247.2011
               8.2919306                        4934.825
               8.2962994                       7407.4129
               8.3006681                       9673.8497
               8.3050369                       11742.888
               8.3094057                       13623.141
               8.3137745                       15323.097
               8.3181432                       16851.146
                8.322512                       18215.608
               8.3268808                       19424.737
               8.3312495                       20486.707
               8.3356183                       21409.575
               8.3399871                       22201.225
               8.3443559                       22869.319
               8.3487246                       23421.254
               8.3530934                       23864.159
               8.3574622                       24204.895
                8.361831                       24450.097
               8.3661997                       24606.213
               8.3705685                       24679.542
               8.3749373                       24676.239
                8.379306                       24602.315
               8.3836748                       24463.588
               8.3880436                       24265.643
               8.3924124                        24013.78
               8.3967811                       23712.982
               8.4011499                        23367.91
               8.4055187                       22982.929
               8.4098875                       22562.152
               8.4142562                       22109.496
                8.418625                       21628.728
               8.4229938                       21123.495
               8.4273625                       20597.322
               8.4317313                        20053.59
               8.4361001                       19495.495
               8.4404689                       18926.008
               8.4448376                       18347.846
               8.4492064                       17763.473
               8.4535752                        17175.11
                8.457944                        16584.78
               8.4623127                       15994.355
               8.4666815                        15405.59
               8.4710503                       14820.149
                8.475419                       14239.609
               8.4797878                       13665.438
               8.4841566                       13098.971
               8.4885254                       12541.385
               8.4928941                       11993.692
               8.4972629                       11456.742
               8.5016317                       10931.251
               8.5060005                       10417.839
               8.5103692                       9917.0627
                8.514738                       9429.4409
               8.5191068                       8955.4573
               8.5234755                        8495.545
               8.5278443                       8050.0581
               8.5322131                       7619.2413
               8.5365819                       7203.2134
               8.5409506                       6801.9689
               8.5453194                       6415.4016
               8.5496882                       6043.3471
                8.554057                       5685.6303
               8.5584257                       5342.1031
               8.5627945                       5012.6636
               8.5671633                       4697.2479
                8.571532                       4395.7979
               8.5759008                       4108.2134
               8.5802696                       3834.3102
               8.5846384                       3573.7907
               8.5890071                       3326.2423
               8.5933759                       3091.1665
               8.5977447                       2868.0272
               8.6021135                       2656.3096
               8.6064822                       2455.5693
                8.610851                       2265.4587
               8.6152198                       2085.7232
               8.6195885                       1916.1698
               8.6239573                       1756.6152
               8.6283261                       1606.8333
               8.6326949                       1466.5148
               8.6370636                       1335.2528
               8.6414324                       1212.5578
               8.6458012                       1097.8958
               8.6501699                       990.73968
               8.6545387                       890.61633
               8.6589075                       797.13739
               8.6632763                       710.00442
                8.667645                       628.98972
               8.6720138                       553.89962
               8.6763826                       484.53326
               8.6807514                       420.64992
               8.6851201                       361.95442
               8.6894889                       308.10409
               8.6938577                       258.73323
               8.6982264                       213.48576
               8.7025952                       172.04479
                8.706964                       134.14948
               8.7113328                       99.594589
               8.7157015                       68.214213
               8.7200703                       39.856579
               8.7244391                       14.359513
               8.7288079                      -8.4645926
               8.7331766                      -28.829312
               8.7375454                      -46.960693
               8.7419142                      -63.075349
               8.7462829                      -77.358702
               8.7506517                       -89.95182
               8.7550205                      -100.95195
               8.7593893                      -110.42683
                8.763758                      -118.43775
               8.7681268                      -125.06277
               8.7724956                      -130.41165
               8.7768644                      -134.62652
               8.7812331                      -137.86773
               8.7856019                      -140.28949
               8.7899707                      -142.01424
               8.7943394                      -143.11526
               8.7987082                       -143.6147
                8.803077                        -143.499
               8.8074458                      -142.74757
               8.8118145                      -141.36544
               8.8161833                      -139.40882
               8.8205521                      -136.99375
               8.8249209                       -134.2836
               8.8292896                      -131.45751
               8.8336584                      -128.66869
               8.8380272                       -126.0054
               8.8423959                      -123.46695
               8.8467647                      -120.96357
               8.8511335                      -118.34176
               8.8555023                       -115.4288
                8.859871                      -112.08461
               8.8642398                      -108.24588
               8.8686086                      -103.95019
               8.8729774                      -99.332669
               8.8773461                       -94.59642
               8.8817149                      -89.964786
               8.8860837                      -85.629036
               8.8904524                      -81.705752
               8.8948212                      -78.214987
                 8.89919                      -75.084019
               8.9035588                      -72.173971
               8.9079275                      -69.320406
               8.9122963                      -66.375738
               8.9166651                      -63.241838
               8.9210339                      -59.885264
               8.9254026                      -56.333396
               8.9297714                      -52.655512
               8.9341402                      -48.936956
               8.9385089                      -45.255351
               8.9428777                        -41.6658
               8.9472465                       -38.19789
               8.9516153                      -34.862587
                8.955984                      -31.663814
               8.9603528                      -28.608291
               8.9647216                      -25.708738
               8.9690904                      -22.978933
               8.9734591                      -20.422924
               8.9778279                      -18.023662
               8.9821967                      -15.737025
               8.9865654                      -13.495504
               8.9909342                      -11.222271
                8.995303                      -8.8521793
               8.9996718                      -6.3531261
               9.0040405                      -3.7402065
               9.0084093                      -1.0768783
               9.0127781                       1.5387184
               9.0171469                       3.9992428
               9.0215156                       6.2182235
               9.0258844                       8.1555409
               9.0302532                       9.8301416
               9.0346219                       11.315544
               9.0389907                       12.719034
               9.0433595                       14.150654
               9.0477283                       15.691439
                9.052097                       17.370712
               9.0564658                       19.159445
               9.0608346                       20.981594
               9.0652034                       22.739587
               9.0695721                       24.345583
               9.0739409                       25.748368
               9.0783097                       26.947213
               9.0826784                       27.988406
               9.0870472                       28.945902
                9.091416                       29.892808
               9.0957848                       30.873482
               9.1001535                       31.885815
               9.1045223                       32.879882
               9.1088911                        33.77366
               9.1132599                       34.480767
               9.1176286                       34.941015
               9.1219974                        35.14349
               9.1263662                       35.134111
               9.1307349                       35.004647
               9.1351037                       34.866185
               9.1394725                        34.81529
               9.1438413                       34.903627
                 9.14821                       35.120909
               9.1525788                       35.396992
               9.1569476                       35.622845
               9.1613164                       35.684079
               9.1656851                       35.496672
               9.1700539                        35.03363
               9.1744227                       34.334076
               9.1787914                       33.491691
               9.1831602                       32.625889
                9.187529                       31.844535
               9.1918978                       31.209784
               9.1962665                       30.717722
               9.2006353                       30.298312
               9.2050041                        29.83601
               9.2093729                        29.20501
               9.2137416                       28.308656
               9.2181104                       27.111199
               9.2224792                       25.652313
               9.2268479                       24.039866
               9.2312167                       22.422835
               9.2355855                       20.952033
               9.2399543                        19.73978
                9.244323                        18.82986
               9.2486918                       18.186049
               9.2530606                       17.702179
               9.2574294                       17.230641
               9.2617981                       16.621234
               9.2661669                       15.759724
               9.2705357                       14.595847
               9.2749044                       13.153741
               9.2792732                       11.522749
                9.283642                       9.8318115
               9.2880108                        8.214789
               9.2923795                       6.7761021
               9.2967483                       5.5654709
               9.3011171                       4.5678116
               9.3054859                       3.7101722
               9.3098546                       2.8832667
               9.3142234                       1.9716692
               9.3185922                      0.88490981
               9.3229609                     -0.41816429
               9.3273297                      -1.9174959
               9.3316985                      -3.5350149
               9.3360673                      -5.1519937
                9.340436                      -6.6364251
               9.3448048                      -7.8740741
               9.3491736                      -8.7960725
               9.3535424                      -9.3966319
               9.3579111                      -9.7365692
               9.3622799                      -9.9313757
               9.3666487                      -10.125992
               9.3710174                      -10.461557
               9.3753862                        -11.0415
                9.379755                      -11.904923
               9.3841238                      -13.014007
               9.3884925                      -14.259288
               9.3928613                      -15.482583
               9.3972301                       -16.51303
               9.4015989                      -17.208158
               9.4059676                      -17.490078
               9.4103364                      -17.367487
               9.4147052                      -16.937196
               9.4190739                      -16.363752
               9.4234427                      -15.841315
               9.4278115                      -15.546761
               9.4321803                      -15.595682
                9.436549                      -16.012697
               9.4409178                      -16.724109
               9.4452866                      -17.575367
               9.4496554                      -18.369205
               9.4540241                      -18.914836
               9.4583929                      -19.075464
               9.4627617                      -18.801728
               9.4671304                      -18.142422
               9.4714992                      -17.229982
                9.475868                      -16.244987
               9.4802368                      -15.369566
               9.4846055                      -14.742335
               9.4889743                      -14.426724
               9.4933431                      -14.400445
               9.4977119                      -14.567771
               9.5020806                      -14.789908
               9.5064494                      -14.923999
               9.5108182                      -14.859513
               9.5151869                      -14.542317
               9.5195557                      -13.980984
               9.5239245                      -13.235493
               9.5282933                      -12.393617
                9.532662                      -11.543406
               9.5370308                      -10.750484
               9.5413996                        -10.0464
